MD,AT10,AT20,AT30,AT60,AT90,BFV,BS,CBP1,CBP2,CBP3,CBP4,CBP5,CBP6,CBP7,CBP8,CMFF,CMRP_3MS,DSOZ,DTCO,DTSM,DWAL_WALK2,DWCA_WALK2,DWFE_WALK2,DWGD_WALK2,DWSI_WALK2,DWSU_WALK2,DWTI_WALK2,FACIES,GR,GTEM,HCAL,KSDR,KTIM,MPERMC,PEFZ,PHIE,PR,RACHM,RACLM,RHOZ,RMFA,RPCHM,RPCLM,RWA,SP,SSVE,SVEL,SW,T2_DIST[0],T2_DIST[1],T2_DIST[2],T2_DIST[3],T2_DIST[4],T2_DIST[5],T2_DIST[6],T2_DIST[7],T2_DIST[8],T2_DIST[9],T2_DIST[10],T2_DIST[11],T2_DIST[12],T2_DIST[13],T2_DIST[14],T2_DIST[15],T2_DIST[16],T2_DIST[17],T2_DIST[18],T2_DIST[19],T2_DIST[20],T2_DIST[21],T2_DIST[22],T2_DIST[23],T2_DIST[24],T2_DIST[25],T2_DIST[26],T2_DIST[27],T2_DIST[28],T2_DIST[29],T2LM,TCMR,TENS,TNPH,TVD,TVDSS,UZ,VCL,VPVS,WANH,WCAR,WCLA,WCOA,WEVA,WPYR,WQFM,WSID,DENSITY_MUDLOG,TCMR_FILT,DTCO_FILT,GR_FILT,TNPH_FILT,RHOZ_FILT,UZ_FILT,PEFZ_FILT,TCMR_FILT_DPK,DTCO_FILT_DPK,GR_FILT_DPK,TNPH_FILT_DPK,RHOZ_FILT_DPK,UZ_FILT_DPK,PEFZ_FILT_DPK,ANHYDRITE,BIOTITE,CALCITE,DOLOMITE,HALITE,K-FELDSPAR,MUSCOVITE,OIL,QUARTZ,WATER,FACIES_EXT,FACIES_XGB,FACIES_SVM,FACIES_KM,FACIES_SC,FACIES_HW
5452.5672,552.593,117.5589,50.08149,29.27495,37.36279,0.02551,8.5,0.00431,0.0,0.00336,0.00178,0.01606,0.03719,0.04387,0.01431,0.09536,0.11656,0.0158,62.12335,111.2179,0.00022,0.33843,0.0,0.0,0.07216,0.0,0.00035,,17.6729,70.07642,8.53335,36.91042,29.83014,36.73886,4.7281,0.1306,0.27325,9.11733,26.95808,2.53306,0.00171,7.82761,7.86777,0.00171,605.1136,,,1.0,0.00174,0.00161,0.0011,0.0004,0.00018,0.00012,8e-05,6e-05,0.0003,0.00099,0.00143,0.00137,0.00083,0.00017,0.00012,0.00091,0.00319,0.00617,0.0086,0.0099,0.01061,0.01145,0.01232,0.01261,0.01184,0.01004,0.00755,0.00483,0.00226,0.00013,207.9351,0.12087,8764.036,0.13315,5452.3415,-5425.3415,12.02062,0.0,1.79028,0.0,0.83538,0.00113,0.0,0.0,0.0,0.16349,0.0,,0.12374,62.03572,15.76031,0.13567,2.52643,11.95253,4.71178,0.12374,62.03572,15.76031,0.00136,2.52643,11.95253,4.71178,0.0,0.0,0.83776,0.0,0.0,0.0385,0.0,0.0,0.0,0.12374,2.0,3.0,2.0,1.0,7.0,4.0
5452.7196,305.1536,87.99355,42.04912,24.80439,27.61159,0.03103,8.5,0.00652,0.00141,0.00343,0.00287,0.01679,0.03514,0.04637,0.01602,0.09752,0.12061,0.01584,62.2958,110.7546,0.0,0.33418,0.0,0.0,0.0774,0.0,0.0,,16.61026,70.07642,8.53341,36.28236,27.89171,319.7663,4.53391,0.13609,0.26861,8.85052,118.8686,2.51859,0.00185,8.15669,7.3571,0.00185,597.7561,,,1.0,0.00172,0.00169,0.00131,0.0008,0.00057,0.00044,0.00034,0.00032,0.00053,0.00106,0.00141,0.00134,0.00085,0.00034,0.00033,0.00122,0.00349,0.00629,0.00843,0.00947,0.01016,0.01123,0.01251,0.01316,0.01261,0.01084,0.00823,0.0053,0.00248,0.00019,183.4319,0.12855,8680.069,0.13819,5452.4939,-5425.4939,11.46562,0.0,1.77788,0.0,0.82394,0.0,0.0,0.0,0.0,0.17606,0.0,,0.13202,62.49549,15.65102,0.14162,2.51596,11.59985,4.5901,0.13202,62.49549,15.65102,0.00142,2.51596,11.59985,4.5901,0.0,0.0,0.82959,0.0,0.0,0.03839,0.0,0.0,0.0,0.13202,2.0,3.0,2.0,1.0,7.0,4.0
5452.872,178.9691,63.9814,33.39226,20.46938,20.99309,0.03384,8.5,0.00511,0.00339,0.00495,0.00261,0.01778,0.03435,0.05192,0.01914,0.10541,0.13075,0.01131,62.87945,110.8537,0.0,0.32816,0.0,0.0,0.08442,0.0,0.0,,14.85671,70.07642,8.53344,35.6543,25.95329,371.8596,4.39099,0.14305,0.26281,8.60073,24.88076,2.50487,0.00205,8.63848,8.50441,0.00205,598.2498,,,1.0,0.00126,0.00135,0.00119,0.00109,0.00105,0.001,0.00093,0.00095,0.00113,0.0014,0.00152,0.00127,0.00069,0.00042,0.00045,0.00156,0.00397,0.00661,0.00832,0.00893,0.00957,0.0111,0.01312,0.01444,0.01426,0.01251,0.00963,0.00624,0.00295,0.00033,191.3606,0.13925,8820.935,0.14503,5452.6463,-5425.6463,11.04792,0.0,1.76296,0.0,0.80776,0.0,0.0,0.0,0.0,0.19224,0.0,,0.14034,63.03676,15.29243,0.15012,2.50226,11.29292,4.49184,0.14034,63.03676,15.29243,0.0015,2.50226,11.29292,4.49184,0.0,0.0,0.75233,0.0,0.0,0.02493,0.0,0.0,0.0824,0.14034,1.0,0.0,2.0,1.0,7.0,4.0
5453.0244,115.2407,46.33579,26.15794,16.76648,16.18474,0.03124,8.5,0.00061,0.00395,0.00712,0.00121,0.01834,0.03643,0.05956,0.02334,0.11933,0.146,0.0311,63.50859,111.6113,0.00022,0.31433,0.0,0.0,0.09885,0.00276,0.00035,,13.60416,70.07642,8.52202,98.58848,59.47547,34.67492,4.38177,0.15978,0.2606,8.10309,20.08854,2.4849,0.00255,9.36504,7.53084,0.00255,601.1873,,,1.0,0.00025,0.00032,0.00025,0.00042,0.00066,0.00086,0.00097,0.00105,0.00155,0.00205,0.00207,0.00143,0.00035,8e-05,9e-05,0.00114,0.00398,0.00693,0.00873,0.00938,0.01023,0.01221,0.01475,0.01647,0.01643,0.01455,0.01135,0.00752,0.00379,0.00084,243.9422,0.15057,8679.013,0.16299,5452.7987,-5425.7987,10.94297,0.0,1.75742,0.0117,0.76127,0.00112,0.0,0.0,0.0,0.22591,0.0,,0.14761,63.51842,14.69623,0.15804,2.48719,11.08486,4.43461,0.14761,63.51842,14.69623,0.00158,2.48719,11.08486,4.43461,0.0,0.0,0.73535,0.0,0.0,0.0195,0.0,0.0,0.09754,0.14761,1.0,0.0,2.0,1.0,7.0,4.0
5453.1768,76.0918,34.59728,20.8784,14.17822,13.35861,0.02613,8.5,0.0,0.0,0.00698,0.00156,0.01759,0.04128,0.06677,0.02826,0.13631,0.16244,0.03793,64.37659,112.3954,0.00108,0.30052,0.00045,0.0,0.11198,0.00563,0.00082,,13.71812,70.07642,8.54481,264.6069,189.4746,6.63146,4.42445,0.16802,0.25588,7.72182,16.72161,2.46988,0.00282,9.31318,7.67134,0.00282,600.687,,,1.0,0.0,3e-05,1e-05,0.0001,0.00023,0.00033,0.00039,0.00043,0.00108,0.00172,0.00228,0.00194,0.00088,0.00038,0.00014,0.00077,0.00345,0.00653,0.00875,0.00993,0.01117,0.01331,0.01581,0.01742,0.0173,0.01543,0.01229,0.00855,0.00484,0.00182,308.2222,0.16244,8655.995,0.17122,5452.9511,-5425.9511,10.98746,0.0,1.74591,0.02389,0.71449,0.00541,0.0,0.0,0.0,0.25621,0.0,,0.15033,63.86161,14.13068,0.16356,2.47398,10.99351,4.42025,0.15033,63.86161,14.13068,0.00164,2.47398,10.99351,4.42025,0.0,0.0,0.74669,0.0,0.0,0.0202,0.0,0.0,0.08278,0.15033,1.0,0.0,2.0,1.0,7.0,4.0
5453.3292,55.37256,27.42798,17.56329,12.45523,11.52299,0.02391,8.5,1e-05,0.0,0.00396,0.00548,0.01447,0.04113,0.06159,0.03059,0.13331,0.15722,0.03014,64.53168,111.891,0.00074,0.29731,0.0,0.0,0.11667,0.00542,0.00117,,14.6919,70.07642,8.52202,256.4616,190.3268,4.82279,4.44193,0.17064,0.2508,6.42008,11.88327,2.4577,0.00291,7.59509,6.68607,0.00291,598.8156,,,1.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.00042,0.00092,0.00231,0.00272,0.00213,0.00136,0.00063,0.00065,0.00256,0.00543,0.00806,0.0099,0.01149,0.01346,0.01546,0.01663,0.01637,0.01471,0.01204,0.00885,0.00562,0.00287,325.1287,0.15723,8638.111,0.17278,5453.1035,-5426.1035,10.98034,0.0,1.73389,0.02303,0.70653,0.00372,0.0,0.0,0.0,0.26671,0.0,,0.14765,63.95194,14.00833,0.16814,2.4651,11.0068,4.44035,0.14765,63.95194,14.00833,0.00168,2.4651,11.0068,4.44035,0.0,0.0,0.72843,0.0,0.0,0.01548,0.0,0.0,0.10843,0.14765,1.0,0.0,2.0,1.0,7.0,4.0
5453.4816,44.13103,23.34826,15.57693,11.41734,10.50313,0.02559,8.5,2e-05,0.0,0.0045,0.01036,0.01072,0.03658,0.05167,0.02833,0.11658,0.14216,0.02133,64.01175,111.8503,0.00072,0.3022,0.0,0.0,0.11383,1e-05,0.00114,,13.78252,70.07642,8.52965,88.05833,47.97045,17.23848,4.46213,0.16538,0.25648,5.85437,12.72484,2.45256,0.00274,6.43328,5.78305,0.00274,603.6251,,,1.0,0.0,0.0,1e-05,0.0,0.0,0.0,3e-05,0.00011,0.00018,0.00046,0.00245,0.00355,0.00354,0.00264,0.00145,0.00088,0.00174,0.00398,0.00665,0.00892,0.0107,0.01236,0.0137,0.01433,0.01397,0.01268,0.01068,0.00826,0.00575,0.00355,290.7514,0.14217,8809.811,0.16576,5453.2559,-5426.2559,11.00885,0.0,1.74734,3e-05,0.73791,0.00363,0.0,0.0,0.0,0.25843,0.0,,0.14084,64.02229,13.90719,0.16997,2.46377,11.06683,4.46664,0.14084,64.02229,13.90719,0.0017,2.46377,11.06683,4.46664,0.0,0.0,0.73196,0.0,0.0,0.01456,0.0,0.0,0.11264,0.14084,1.0,0.0,2.0,1.0,7.0,4.0
5453.634,40.24154,21.32493,14.61463,10.96869,10.11635,0.02963,8.5,1e-05,0.00049,0.00751,0.0125,0.00911,0.02956,0.0426,0.02406,0.09622,0.12534,0.02994,63.33107,111.5729,0.00111,0.30616,0.00025,0.0,0.10851,0.0,0.00107,,14.24494,70.07642,8.52956,56.55217,29.2003,43.51372,4.49146,0.16642,0.26233,5.49392,10.05264,2.46047,0.00277,5.7085,5.30128,0.00277,603.6898,,,1.0,1e-05,0.0,1e-05,0.0,0.0,0.0,0.00014,0.00052,0.00087,0.00148,0.00312,0.00404,0.00414,0.00347,0.00237,0.0015,0.00159,0.00286,0.00486,0.00698,0.00879,0.01033,0.01135,0.01169,0.01133,0.01033,0.00881,0.00695,0.00501,0.00331,234.6404,0.12585,8622.893,0.16797,5453.4083,-5426.4083,11.11436,0.0,1.76174,0.0,0.74857,0.00556,0.0,0.0,0.0,0.24587,0.0,,0.13282,63.80639,13.96391,0.16822,2.47043,11.14991,4.48873,0.13282,63.80639,13.96391,0.00168,2.47043,11.14991,4.48873,0.0,0.0,0.74992,0.0,0.0,0.01569,0.0,0.0,0.10157,0.13282,1.0,0.0,2.0,1.0,7.0,4.0
5453.7864,40.52166,20.57206,14.37236,11.0157,10.22274,0.03296,8.5,0.0,0.00119,0.01044,0.01122,0.0101,0.02372,0.03931,0.02052,0.08356,0.11532,0.04287,63.86034,110.4208,0.00388,0.30833,0.00192,0.0,0.10102,0.0,0.00116,,13.09846,70.07642,8.52215,25.04601,10.43015,69.23147,4.51322,0.16778,0.24872,4.12305,8.00305,2.47824,0.00281,4.17438,4.00722,0.00281,605.3726,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024,0.00115,0.00194,0.00259,0.00317,0.00335,0.00318,0.00286,0.00258,0.00246,0.00258,0.00299,0.00388,0.00535,0.0073,0.00932,0.01083,0.01144,0.0111,0.00996,0.00825,0.00623,0.00422,0.00256,195.4207,0.11652,8545.113,0.17214,5453.5607,-5426.5607,11.24316,0.0,1.7291,0.0,0.75441,0.01949,0.0,0.0,0.0,0.2261,0.0,,0.12872,63.45825,13.75599,0.16212,2.4816,11.26018,4.51404,0.12872,63.45825,13.75599,0.00162,2.4816,11.26018,4.51404,0.0,0.0,0.7477,0.0,0.0,0.01303,0.0,0.0,0.11054,0.12872,1.0,0.0,2.0,1.0,7.0,4.0
5453.9388,44.31382,21.41425,15.14635,11.63498,10.79897,0.03094,8.5,0.0,0.00104,0.00922,0.00877,0.01191,0.02458,0.04618,0.02062,0.09138,0.12127,0.05011,63.2971,109.2871,0.00392,0.32009,0.00229,0.0,0.08498,0.00364,0.00123,,14.00172,70.07642,8.53721,43.93085,19.53819,98.07384,4.53489,0.15729,0.24761,3.86287,6.56517,2.50318,0.00247,4.01477,3.8273,0.00247,600.6926,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016,0.001,0.00169,0.00213,0.00236,0.0025,0.00245,0.00249,0.00275,0.00311,0.00327,0.00329,0.00369,0.00508,0.00746,0.01015,0.0122,0.01303,0.01256,0.01107,0.00897,0.00662,0.00436,0.0025,221.4617,0.12231,8550.993,0.16243,5453.7131,-5426.7131,11.40282,0.0,1.72657,0.01545,0.77381,0.01969,0.0,0.0,0.0,0.19105,0.0,,0.12658,63.24453,13.88775,0.15614,2.49594,11.42038,4.55368,0.12658,63.24453,13.88775,0.00156,2.49594,11.42038,4.55368,0.0,0.0,0.76319,0.0,0.0,0.01557,0.0,0.0,0.09467,0.12658,1.0,0.0,2.0,1.0,7.0,4.0
5454.0912,50.08315,22.00397,15.64229,11.90426,11.76564,0.02532,8.5,0.0,0.00021,0.00275,0.00962,0.01273,0.03011,0.05453,0.02681,0.11145,0.13656,0.03701,62.79098,108.4742,0.00369,0.33543,0.00233,0.0,0.06662,0.00495,0.00092,,13.65229,70.07642,8.5296,168.1475,92.22041,67.27516,4.56851,0.13997,0.24804,3.36915,6.15293,2.51357,0.00196,3.58756,3.4587,0.00196,602.9359,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-05,0.00047,0.00082,0.00102,0.00142,0.00186,0.00201,0.00221,0.00268,0.00326,0.00357,0.0036,0.00398,0.00549,0.00819,0.01127,0.01365,0.0146,0.01403,0.0123,0.00992,0.00733,0.00491,0.00286,307.3621,0.13677,8593.97,0.14229,5453.8655,-5426.8655,11.53169,0.0,1.72754,0.02102,0.81068,0.01857,0.0,0.0,0.0,0.14958,0.00015,,0.12528,63.12048,13.94981,0.15143,2.50698,11.59661,4.6051,0.12528,63.12048,13.94981,0.00151,2.50698,11.59661,4.6051,0.0,0.0,0.8475,0.0,0.0,0.02722,0.0,0.0,0.0,0.12528,1.0,0.0,2.0,1.0,7.0,4.0
5454.2436,58.08467,23.05638,15.68032,12.37217,12.59193,0.02169,8.5,0.0,0.0,0.00197,0.00686,0.01285,0.02992,0.05359,0.02622,0.10973,0.13142,0.03215,62.94314,107.4438,0.00224,0.34954,0.00151,0.0,0.05404,0.00241,0.00028,,14.44134,70.07642,8.53343,139.33295,79.6639,91.42735,4.66031,0.13363,0.23875,3.03146,5.2018,2.52423,0.00179,3.18873,3.09308,0.00179,604.7494,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.00021,0.00041,0.00114,0.00159,0.00162,0.00171,0.00211,0.00275,0.00349,0.00391,0.00446,0.00594,0.00855,0.01157,0.01396,0.01494,0.01438,0.01263,0.01021,0.0076,0.00516,0.00307,331.9982,0.13143,8460.046,0.13585,5454.0178,-5427.0178,11.80985,0.0,1.707,0.01021,0.85717,0.01128,0.0,0.0,0.0,0.12104,0.00029,,0.12314,62.7768,13.92099,0.14862,2.51442,11.74709,4.65225,0.12314,62.7768,13.92099,0.00149,2.51442,11.74709,4.65225,0.0,0.0,0.84997,0.0,0.0,0.02689,0.0,0.0,0.0,0.12314,1.0,3.0,2.0,1.0,7.0,4.0
5454.396,70.84417,24.14026,16.07523,12.70716,13.65124,0.02107,8.5,0.0,7e-05,0.00566,0.00321,0.01213,0.02762,0.04835,0.02235,0.09832,0.11932,0.01396,62.71082,107.1678,0.00271,0.3442,0.00163,0.0,0.06084,0.0,0.0,,14.55526,70.07642,8.52963,110.5184,67.1074,73.26584,4.74857,0.14158,0.23964,3.0088,5.09521,2.51568,0.002,3.16926,2.97343,0.002,604.75,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.00097,0.00166,0.00228,0.00155,0.00076,0.00052,0.00076,0.00144,0.00318,0.00433,0.00487,0.0058,0.00777,0.01035,0.01256,0.01355,0.01309,0.01147,0.00917,0.00664,0.00427,0.00228,302.0042,0.11939,8622.002,0.14446,5454.1702,-5427.1702,11.99554,0.0,1.70892,0.0,0.85089,0.01365,0.0,0.0,0.0,0.13546,0.0,,0.11621,62.23764,13.58643,0.1498,2.51601,11.81232,4.67546,0.11621,62.23764,13.58643,0.0015,2.51601,11.81232,4.67546,0.0,0.0,0.85948,0.0,0.0,0.02431,0.0,0.0,0.0,0.11621,1.0,3.0,2.0,1.0,7.0,4.0
5454.5484,90.48671,25.49313,16.35607,12.87567,14.66543,0.02282,8.5,0.0,0.00071,0.00997,0.00056,0.01158,0.02401,0.04233,0.01662,0.08296,0.10507,0.0119,62.14197,108.1195,0.00309,0.32924,0.00181,0.0,0.07767,0.0,0.0,,12.95436,70.07642,8.52964,38.18833,22.94302,20.24613,4.74898,0.15247,0.25335,2.85943,4.82156,2.51545,0.00232,3.17105,3.08221,0.00232,604.8126,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033,0.001,0.00252,0.00316,0.00236,0.00093,0.00015,0.0001,0.00015,0.00029,0.00337,0.00493,0.00489,0.00494,0.00631,0.00871,0.01096,0.01205,0.01163,0.00997,0.00756,0.00492,0.00247,0.00116,239.1215,0.10578,8695.014,0.15805,5454.3226,-5427.3226,11.99556,0.0,1.73988,0.0,0.81066,0.01554,0.0,0.0,0.0,0.17379,0.0,,0.10639,61.86421,13.60795,0.15433,2.52062,11.79893,4.66246,0.10639,61.86421,13.60795,0.00154,2.52062,11.79893,4.66246,0.0,0.0,0.79537,0.0,0.0,0.01366,0.0,0.0,0.08458,0.10639,1.0,3.0,2.0,1.0,7.0,4.0
5454.7008,126.7102,26.80073,16.41591,12.70638,15.19713,0.02469,8.5,0.0,0.00287,0.00843,0.0,0.01339,0.01709,0.03757,0.00834,0.063,0.08482,0.0038,60.60127,108.0887,0.00413,0.31392,0.00238,0.0,0.09375,0.0,0.0,,12.3289,70.07642,8.53342,7.66616,3.84918,35.11554,4.65092,0.16082,0.27077,2.83758,4.25227,2.5111,0.00259,3.48204,2.90414,0.00259,605.1252,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00079,0.00212,0.00335,0.0033,0.00141,0.00031,0.0,0.0,0.0,1e-05,0.00412,0.00546,0.00452,0.00377,0.00486,0.00743,0.00996,0.0112,0.01075,0.00892,0.00626,0.0034,0.00082,0.00035,180.0351,0.08769,8729.97,0.16833,5454.475,-5427.475,11.72898,0.0,1.78361,0.0,0.76945,0.02077,0.0,0.0,0.0,0.20978,0.0,,0.09892,61.15841,13.81432,0.15574,2.52946,11.69722,4.60802,0.09892,61.15841,13.81432,0.00156,2.52946,11.69722,4.60802,0.0,0.0,0.78365,0.0,0.0,0.01194,0.0,0.0,0.1055,0.09892,1.0,2.0,2.0,1.0,7.0,4.0
5454.8532,161.7906,27.21914,15.79472,12.01605,14.62117,0.02469,8.5,0.0,0.00287,0.00843,0.0,0.01339,0.01709,0.03757,0.00833,0.06299,0.08482,0.01482,60.92383,107.9201,0.00446,0.31129,0.00257,0.0,0.09624,0.0,0.0,,13.75988,70.07642,8.52973,7.66325,3.84771,168.1314,4.50352,0.15501,0.26612,2.87791,4.5039,2.53665,0.0024,3.60004,3.12197,0.0024,605.3734,,,1.0,0.0,0.0,0.0,5e-05,0.00014,0.00023,0.00118,0.0026,0.00334,0.00277,0.00064,0.0,0.0,0.0,4e-05,0.00066,0.00482,0.00561,0.00403,0.00297,0.00419,0.00714,0.01001,0.01139,0.01082,0.00869,0.00564,0.0024,1e-05,0.0,180.0351,0.08768,8691.068,0.16496,5454.6274,-5427.6274,11.46474,0.0,1.7714,2e-05,0.76234,0.02243,0.0,0.0,0.0,0.2152,0.0,,0.09683,60.57544,14.10163,0.15202,2.54751,11.57098,4.52899,0.09683,60.57544,14.10163,0.00152,2.54751,11.57098,4.52899,0.0,0.0,0.76648,0.0,0.0,0.01121,0.0,0.0,0.12548,0.09683,1.0,2.0,2.0,1.0,7.0,4.0
5455.0056,170.6355,24.96682,14.11225,10.74321,12.77814,0.02586,8.5,0.0003,0.00443,0.00529,0.00072,0.01512,0.01779,0.04316,0.00723,0.06819,0.08932,0.01382,59.41418,107.5439,0.00393,0.31436,0.00285,0.0,0.0909,0.00409,0.0,3.0,15.47322,70.07642,8.54465,10.23656,5.30029,171.0123,4.38812,0.13475,0.28035,2.88179,3.89779,2.56843,0.00182,3.67173,3.08651,0.00182,603.9287,,,1.0,0.00012,0.00013,0.00012,0.00024,0.00048,0.00074,0.00145,0.00232,0.0026,0.00193,0.00039,0.0,1e-05,0.0001,0.00035,0.00215,0.00527,0.00531,0.00351,0.00271,0.00447,0.00799,0.01131,0.0128,0.012,0.00937,0.00567,0.00179,1e-05,0.0,183.1488,0.09404,8750.87,0.14292,5454.7798,-5427.7798,11.30126,0.0,1.81007,0.01735,0.75689,0.01976,0.0,0.0,0.0,0.20507,0.00094,,0.10179,60.13572,14.29544,0.1439,2.5674,11.44672,4.44784,0.10179,60.13572,14.29544,0.00144,2.5674,11.44672,4.44784,0.07526,0.0,0.6844,0.0,0.0,0.01596,0.0,0.0,0.12259,0.10179,1.0,2.0,2.0,1.0,7.0,4.0
5455.158,133.9348,21.92723,12.44501,9.38452,10.67757,0.02933,8.5,0.00279,0.00508,0.00299,0.00284,0.01562,0.02096,0.05178,0.0069,0.07964,0.1011,0.02252,59.79593,107.3732,0.00403,0.31882,0.00298,0.0,0.08464,0.00562,0.0,,15.9918,70.07642,8.54467,12.80988,6.75287,149.189,4.35339,0.11755,0.27522,2.78674,4.86105,2.60594,0.00138,3.3961,2.91362,0.00138,598.0703,,,1.0,0.00061,0.00064,0.0006,0.00072,0.00102,0.00139,0.0017,0.00178,0.00151,0.0008,0.00011,0.0,7e-05,0.00047,0.00132,0.00423,0.00564,0.00468,0.00283,0.00262,0.00527,0.00974,0.01377,0.01546,0.01429,0.0108,0.00598,0.00092,1e-05,0.0,174.2682,0.10897,8664.115,0.12582,5454.9322,-5427.9322,11.36436,0.0,1.79566,0.02387,0.76373,0.02023,0.0,0.0,0.0,0.19107,0.0011,,0.11481,60.16625,14.15899,0.13619,2.58416,11.386,4.39649,0.11481,60.16625,14.15899,0.00136,2.58416,11.386,4.39649,0.0,0.0,0.75617,0.0,0.0,0.00891,0.0,0.0,0.1201,0.11481,1.0,2.0,2.0,1.0,7.0,4.0
5455.3104,90.69636,19.50531,10.91374,8.24692,8.88304,0.03387,8.5,0.00594,0.00443,0.00318,0.00566,0.01466,0.02645,0.06124,0.00902,0.09671,0.12022,0.01996,59.94337,107.3312,0.00346,0.3232,0.00265,0.0,0.07954,0.00752,0.0,,13.92339,70.07642,8.52971,24.34564,18.45261,89.71124,4.34324,0.11017,0.27335,2.73409,4.37237,2.6149,0.00121,3.15862,2.81909,0.00121,598.562,,,1.0,0.00127,0.0013,0.00118,0.00107,0.00107,0.00122,0.00142,0.00153,0.00142,0.001,0.0005,0.00029,0.00049,0.00127,0.00252,0.00411,0.00484,0.00434,0.00349,0.00399,0.00693,0.01164,0.016,0.018,0.01687,0.0131,0.00778,0.00204,1e-05,0.0,164.3297,0.13058,8779.888,0.11746,5455.0846,-5428.0846,11.37424,0.0,1.79054,0.03195,0.76912,0.0174,0.0,0.0,0.0,0.18042,0.00111,,0.12933,60.44107,13.37197,0.13212,2.58664,11.3838,4.39155,0.12933,60.44107,13.37197,0.00132,2.58664,11.3838,4.39155,0.0,0.0,0.7638,0.0,0.0,0.0076,0.0,0.0,0.09927,0.12933,1.0,2.0,2.0,1.0,7.0,4.0
5455.4628,62.42889,16.56277,9.40897,7.08241,7.27064,0.03587,8.5,0.00468,0.00423,0.0052,0.00708,0.01469,0.03216,0.06961,0.01516,0.11693,0.1439,0.02651,60.75392,107.2426,0.00282,0.33053,0.00209,0.0,0.0731,0.00597,0.00013,,11.64664,70.07642,8.52207,79.36744,57.95703,65.52477,4.39417,0.12178,0.2637,2.70472,4.2276,2.59487,0.00148,2.96204,2.75871,0.00148,605.371,,,1.0,0.00158,0.00144,0.00099,0.00078,0.00074,0.00085,0.00104,0.0012,0.00118,0.00111,0.00113,0.00122,0.00153,0.00208,0.00274,0.00337,0.00386,0.00413,0.00445,0.00569,0.00871,0.01317,0.01736,0.0194,0.01849,0.015,0.00994,0.0044,0.0008,1e-05,190.7354,0.1528,8751.018,0.12978,5455.237,-5428.237,11.42539,0.0,1.7652,0.02536,0.79404,0.01418,0.0,0.0,0.0,0.16564,0.00078,,0.14257,61.36883,12.14478,0.13686,2.5732,11.43767,4.43492,0.14257,61.36883,12.14478,0.00137,2.5732,11.43767,4.43492,0.0,0.0,0.77696,0.0,0.0,0.00625,0.0,0.0,0.07421,0.14257,1.0,2.0,2.0,1.0,7.0,4.0
5455.6152,42.7526,14.32421,8.25054,6.11941,5.92241,0.03225,8.5,0.00434,0.00085,0.00448,0.01085,0.01174,0.03738,0.06942,0.0212,0.128,0.15507,0.02797,62.29794,110.7023,0.00196,0.33796,0.0014,0.0,0.06618,0.00587,0.00028,,9.82482,70.07642,8.53722,153.2264,120.1965,172.6036,4.47881,0.13826,0.26827,2.74337,3.72617,2.54905,0.00191,2.88909,2.67358,0.00191,604.3752,,,1.0,0.00183,0.00134,0.00055,0.00032,0.00031,0.00038,0.0005,0.0006,0.00062,0.00086,0.00141,0.00212,0.00276,0.00307,0.00299,0.00276,0.00284,0.0035,0.0048,0.00699,0.01038,0.01455,0.01812,0.01971,0.01876,0.01567,0.01128,0.0065,0.00236,0.0004,226.5369,0.16025,8765.997,0.14462,5455.3894,-5428.3894,11.45374,0.0,1.77698,0.02493,0.81437,0.00986,0.0,0.0,0.0,0.15041,0.00043,,0.15225,62.49704,11.04151,0.14811,2.54624,11.5179,4.51133,0.15225,62.49704,11.04151,0.00148,2.54624,11.5179,4.51133,0.0,0.0,0.79135,0.0,0.0,0.0046,0.0,0.0,0.0518,0.15225,1.0,1.0,2.0,1.0,7.0,4.0
