seed,measurement_ratio,method,rmse_mean,mae_mean,relative_l2_mean,support_f1_mean,n_test_samples
37,0.2,cs_only_fista,0.632375989859046,0.5059806584485483,0.904187666262172,0.09049629465261683,300
37,0.2,cs_only_spgl1,0.6983989773096366,0.5598750129354207,0.9988324933396856,0.02399999999996957,300
37,0.2,hybrid_fista,0.33053327653522513,0.25751373726073545,0.4748253576620839,0.09372316946802933,300
37,0.2,hybrid_spgl1,0.36137298496552406,0.2773761909834422,0.5190744441312701,0.06457407407398762,300
37,0.2,ml_only,0.36226194336964757,0.27787871695725935,0.5203611644246962,,300
37,0.3,cs_only_fista,0.5994263458221647,0.48029248992730156,0.8571466394419472,0.09037627111351039,300
37,0.3,cs_only_spgl1,0.698168854356865,0.5597621436595954,0.9984970030980435,0.023478835978807833,300
37,0.3,hybrid_fista,0.31128921735113796,0.2435640606310453,0.4472315294501886,0.09432850651830617,300
37,0.3,hybrid_spgl1,0.361002375960145,0.2771965201121985,0.5185445825463173,0.09905820105806643,300
37,0.3,ml_only,0.36226194336964757,0.27787871695725935,0.5203611644246962,,300
37,0.4,cs_only_fista,0.569422809175848,0.45637619866261936,0.8142161599277606,0.09005498989534312,300
37,0.4,cs_only_spgl1,0.6980971123736631,0.5597515696581346,0.9983925127430219,0.027883597883563187,300
37,0.4,hybrid_fista,0.290039911422973,0.22821199207138856,0.4166911593056868,0.09384449077933585,300
37,0.4,hybrid_spgl1,0.3607437753049261,0.27715305886695163,0.5181668105898006,0.11132804232790033,300
37,0.4,ml_only,0.36226194336964757,0.27787871695725935,0.5203611644246962,,300
37,0.5,cs_only_fista,0.5165642617045911,0.4135936386375179,0.7389124533789346,0.09017626636070143,300
37,0.5,cs_only_spgl1,0.6980524021864821,0.5597256399144779,0.9983278458781014,0.029338624338586167,300
37,0.5,hybrid_fista,0.26725085359750705,0.21082130764811935,0.38386827885723557,0.09241591370909888,300
37,0.5,hybrid_spgl1,0.3606323749347529,0.2771358789011733,0.5180014370116052,0.1204153439151866,300
37,0.5,ml_only,0.36226194336964757,0.27787871695725935,0.5203611644246962,,300
37,0.6,cs_only_fista,0.4596952184307094,0.3676469764954318,0.6576757286060131,0.09006878051020831,300
37,0.6,cs_only_spgl1,0.6978905308805908,0.5596804582379126,0.9980979200170473,0.03657407407402715,300
37,0.6,hybrid_fista,0.23854975857929006,0.18985484906259412,0.3426305616973495,0.09195756229412175,300
37,0.6,hybrid_spgl1,0.36053874647703493,0.2771368755449064,0.517872579644437,0.14494444444426174,300
37,0.6,ml_only,0.36226194336964757,0.27787871695725935,0.5203611644246962,,300
41,0.2,cs_only_fista,0.6327958678654195,0.5046827046407737,0.9118773630519798,0.09011471818074848,300
41,0.2,cs_only_spgl1,0.6929975299219989,0.5515970624474533,0.9987837555700669,0.028862433862398264,300
41,0.2,hybrid_fista,0.35353280306625307,0.2777819203944805,0.5098590131427918,0.09364922422862215,300
41,0.2,hybrid_spgl1,0.38772111961381145,0.3004120941806264,0.5589654425225024,0.05605026455019059,300
41,0.2,ml_only,0.38871214779519064,0.3010368900837484,0.5603939249948292,,300
41,0.3,cs_only_fista,0.6062937917508456,0.48461090145964597,0.8739098057317514,0.0906139605103077,300
41,0.3,cs_only_spgl1,0.692858566241175,0.5515063076281501,0.9985890322597586,0.02880952380948784,300
41,0.3,hybrid_fista,0.3378103349954542,0.2668992126187489,0.48723455629347145,0.09471375405799896,300
41,0.3,hybrid_spgl1,0.3875153270991787,0.30033014594556384,0.5586585508880068,0.07331770081760065,300
41,0.3,ml_only,0.38871214779519064,0.3010368900837484,0.5603939249948292,,300
41,0.4,cs_only_fista,0.5656772936424296,0.4521366313508354,0.8148790795760561,0.09048801595811785,300
