seed,measurement_ratio,method,sample_id,rmse,mae,relative_l2,support_f1,lambda,cs_engine,m
7,0.1,mlp_concat_ub,118,0.17287269730007362,0.14763253298240753,1.3067841671058809,,,direct_ub,6
7,0.1,pca_regression_ub,118,0.07525844629370321,0.06415134145667764,0.5688957689304113,,8.0,pca_mlp,6
7,0.1,ml_only,119,0.03487931042043743,0.028181363830463664,0.26786714849746884,,,none,6
7,0.1,mlp_concat_ub,119,0.13361601390388173,0.10570418413751059,1.0261481722717518,,,direct_ub,6
7,0.1,pca_regression_ub,119,0.09982683932781956,0.08472650829825067,0.7666530809218516,,8.0,pca_mlp,6
7,0.1,ml_only,120,0.03715977240564887,0.02999585105758769,0.2858176273806952,,,none,6
7,0.1,mlp_concat_ub,120,0.1198464057074192,0.09182416931636406,0.9218090723341349,,,direct_ub,6
7,0.1,pca_regression_ub,120,0.06865751720770943,0.056741905443990784,0.5280852760867202,,8.0,pca_mlp,6
7,0.1,ml_only,121,0.03609964416691001,0.02894040179744449,0.2776449431681398,,,none,6
7,0.1,mlp_concat_ub,121,0.15591096790491252,0.12649802327635534,1.199122396417637,,,direct_ub,6
7,0.1,pca_regression_ub,121,0.07580188477792453,0.06423388779816586,0.5829977130493748,,8.0,pca_mlp,6
7,0.1,ml_only,122,0.033698853673507015,0.02678008790146316,0.26405927829845277,,,none,6
7,0.1,mlp_concat_ub,122,0.10901696718800373,0.08698043023999591,0.8542409767659772,,,direct_ub,6
7,0.1,pca_regression_ub,122,0.0672747736728031,0.05715189581075377,0.5271552663436162,,8.0,pca_mlp,6
7,0.1,ml_only,123,0.037734315652361496,0.03125201196901274,0.3042688698854526,,,none,6
7,0.1,mlp_concat_ub,123,0.10787982464395716,0.09303601741430442,0.8698838646038468,,,direct_ub,6
7,0.1,pca_regression_ub,123,0.08295061751443865,0.06466737728999503,0.6688683817653692,,8.0,pca_mlp,6
7,0.1,ml_only,124,0.03757455816081445,0.02993340218810161,0.31382764101346833,,,none,6
7,0.1,mlp_concat_ub,124,0.1324348804007225,0.09827181072548279,1.1061135017524495,,,direct_ub,6
7,0.1,pca_regression_ub,124,0.04922958410894361,0.03684257104287088,0.41117194732833606,,8.0,pca_mlp,6
7,0.1,ml_only,125,0.042098939830385124,0.0343773395850633,0.3634114423742103,,,none,6
7,0.1,mlp_concat_ub,125,0.12039214158149834,0.09731229870752739,1.0392632688359127,,,direct_ub,6
7,0.1,pca_regression_ub,125,0.09732088442287082,0.08165267831191299,0.8401048369327965,,8.0,pca_mlp,6
7,0.1,ml_only,126,0.03940128595415895,0.031910838568289385,0.35562219493630215,,,none,6
7,0.1,mlp_concat_ub,126,0.10832870317783426,0.08759297125869267,0.9777369003520616,,,direct_ub,6
7,0.1,pca_regression_ub,126,0.06848744172620781,0.052530859955218064,0.6181436408086394,,8.0,pca_mlp,6
7,0.1,ml_only,127,0.046138807906425175,0.036326559683855376,0.4422496022963148,,,none,6
7,0.1,mlp_concat_ub,127,0.15869470888051745,0.13052246224467656,1.5211201821962297,,,direct_ub,6
7,0.1,pca_regression_ub,127,0.08599559580612355,0.06618114756826877,0.8242847999372911,,8.0,pca_mlp,6
7,0.1,ml_only,128,0.043311458008489914,0.03533362150063857,0.44487049303430437,,,none,6
7,0.1,mlp_concat_ub,128,0.10881591974959813,0.08890130700958607,1.1176948109088336,,,direct_ub,6
7,0.1,pca_regression_ub,128,0.057638301549555765,0.048409592138935045,0.5920276251837221,,8.0,pca_mlp,6
7,0.1,ml_only,129,0.045430345242421975,0.037973560369771585,0.49755437342245606,,,none,6
7,0.1,mlp_concat_ub,129,0.09194711275935567,0.07076632668668831,1.0070072730652702,,,direct_ub,6
7,0.1,pca_regression_ub,129,0.08762647038684704,0.07483358452336403,0.9596874806013413,,8.0,pca_mlp,6
7,0.1,ml_only,130,0.05337706488198554,0.04457312967041825,0.6109773103551976,,,none,6
7,0.1,mlp_concat_ub,130,0.1294856087798914,0.10693095241108969,1.4821491057434206,,,direct_ub,6
7,0.1,pca_regression_ub,130,0.05837792731812047,0.05013644934736197,0.6682193765392684,,8.0,pca_mlp,6
7,0.1,ml_only,131,0.04837750808221015,0.04102465862314225,0.5639386444669178,,,none,6
7,0.1,mlp_concat_ub,131,0.09613268476832278,0.08098835142356837,1.120622745700066,,,direct_ub,6
7,0.1,pca_regression_ub,131,0.11171378478045386,0.0936245009293725,1.30225228323666,,8.0,pca_mlp,6
7,0.1,ml_only,132,0.04957626364817964,0.04223698433628496,0.5965193347696744,,,none,6
7,0.1,mlp_concat_ub,132,0.31139204759965056,0.24989904112347563,3.7467804835980387,,,direct_ub,6
7,0.1,pca_regression_ub,132,0.06265456654336908,0.05135302453684949,0.7538821525551809,,8.0,pca_mlp,6
7,0.1,ml_only,133,0.04805351461981128,0.0410060172886053,0.5975136457363809,,,none,6
