seed,measurement_ratio,method,sample_id,rmse,mae,relative_l2,support_f1,lambda,cs_engine,m,val_score,ae_recon_train_rmse
7,0.5,mlp_concat_ub,30,0.2674910405014871,0.19736371637804778,0.335538890353794,,,direct_ub,64,,
7,0.5,pca_regression_ub,30,0.7285153750966337,0.5805320627924719,0.9138445912331166,,64.0,pca_mlp,64,,
7,0.5,ml_only,31,0.37115481738608763,0.2952027348585518,0.5815364599723706,,,none,64,,
7,0.5,mlp_concat_ub,31,0.2535930561066717,0.2009206347700147,0.3973371790253274,,,direct_ub,64,,
7,0.5,pca_regression_ub,31,0.5828174215522529,0.4668957339482665,0.9131757537910551,,64.0,pca_mlp,64,,
7,0.5,ml_only,32,0.42487605846806836,0.3176720467378895,0.6322407754105956,,,none,64,,
7,0.5,mlp_concat_ub,32,0.31025567064144627,0.2359156730527341,0.4616788399166165,,,direct_ub,64,,
7,0.5,pca_regression_ub,32,0.5726328928970742,0.4383967249117723,0.8521117088504248,,64.0,pca_mlp,64,,
7,0.5,ml_only,33,0.4474433333319469,0.3361332343808056,0.7196443552123113,,,none,64,,
7,0.5,mlp_concat_ub,33,0.2791609087907903,0.2167462269669043,0.4489877426739779,,,direct_ub,64,,
7,0.5,pca_regression_ub,33,0.5207844991769167,0.403309808099596,0.8376024340867743,,64.0,pca_mlp,64,,
7,0.5,ml_only,34,0.36138627558469627,0.2784341630741353,0.5460196191450749,,,none,64,,
7,0.5,mlp_concat_ub,34,0.2815825557009988,0.21002891254862577,0.42544393688720117,,,direct_ub,64,,
7,0.5,pca_regression_ub,34,0.6156513274696904,0.48907010382442073,0.9301894567171426,,64.0,pca_mlp,64,,
7,0.5,ml_only,35,0.41497850828583804,0.32846624465181967,0.5430295193716004,,,none,64,,
7,0.5,mlp_concat_ub,35,0.25861978834168114,0.19473599842742628,0.33842277746690924,,,direct_ub,64,,
7,0.5,pca_regression_ub,35,0.629678196399608,0.49777632358360563,0.8239796556262392,,64.0,pca_mlp,64,,
7,0.5,ml_only,36,0.38215713482275643,0.2973705385626289,0.5551893079162842,,,none,64,,
7,0.5,mlp_concat_ub,36,0.1962836999902874,0.147087622473962,0.2851565537390723,,,direct_ub,64,,
7,0.5,pca_regression_ub,36,0.6080693070482326,0.4622059602956667,0.8833894411046854,,64.0,pca_mlp,64,,
7,0.5,ml_only,37,0.6178747175782217,0.47069920948345756,0.7735454632386533,,,none,64,,
7,0.5,mlp_concat_ub,37,0.3333902575436374,0.2626704831385198,0.41738642782094126,,,direct_ub,64,,
7,0.5,pca_regression_ub,37,0.7652045782466358,0.6365586175268413,0.95799441717276,,64.0,pca_mlp,64,,
7,0.5,ml_only,38,0.42678034994062436,0.3034107848266101,0.5512243030613385,,,none,64,,
7,0.5,mlp_concat_ub,38,0.301356645014858,0.22657412122149506,0.3892285730688609,,,direct_ub,64,,
7,0.5,pca_regression_ub,38,0.6921980673523705,0.5528665931084871,0.894034594867828,,64.0,pca_mlp,64,,
7,0.5,ml_only,39,0.40627940147043035,0.3087820375074814,0.5541270100039026,,,none,64,,
7,0.5,mlp_concat_ub,39,0.22671504520113753,0.17429551893529005,0.3092180643801343,,,direct_ub,64,,
7,0.5,pca_regression_ub,39,0.6548723690010693,0.5484767007896633,0.8931845091219721,,64.0,pca_mlp,64,,
7,0.5,ml_only,40,0.4144418056182398,0.317290177440856,0.5977187926642147,,,none,64,,
7,0.5,mlp_concat_ub,40,0.21831428509974096,0.16437576744487242,0.3148585619071662,,,direct_ub,64,,
7,0.5,pca_regression_ub,40,0.5788792837437103,0.4712507691712481,0.8348748168912714,,64.0,pca_mlp,64,,
7,0.5,ml_only,41,0.4150743665637626,0.33618973383614853,0.549168436309941,,,none,64,,
7,0.5,mlp_concat_ub,41,0.23993848109967267,0.17778183562389646,0.3174530905556364,,,direct_ub,64,,
7,0.5,pca_regression_ub,41,0.6937014452176895,0.5498536668059502,0.917808876250186,,64.0,pca_mlp,64,,
7,0.5,ml_only,42,0.4787854438924392,0.36425870591128523,0.5894224571281047,,,none,64,,
7,0.5,mlp_concat_ub,42,0.2106689141759674,0.16330292625909454,0.2593499669175498,,,direct_ub,64,,
7,0.5,pca_regression_ub,42,0.7410158566174556,0.5815820575586665,0.9122486753721573,,64.0,pca_mlp,64,,
7,0.5,ml_only,43,0.379641731741116,0.3061155843863821,0.5888565221755058,,,none,64,,
7,0.5,mlp_concat_ub,43,0.2800733626654863,0.22358727754967603,0.4344175376527393,,,direct_ub,64,,
7,0.5,pca_regression_ub,43,0.5850158763235465,0.48673391270849703,0.9074092375709978,,64.0,pca_mlp,64,,
7,0.5,ml_only,44,0.39419938653238423,0.3176477227699957,0.5739362789013434,,,none,64,,
7,0.5,mlp_concat_ub,44,0.2075315547317246,0.153279018012086,0.30215645266498,,,direct_ub,64,,
7,0.5,pca_regression_ub,44,0.6215607558283134,0.4918883230888569,0.9049640346964418,,64.0,pca_mlp,64,,
7,0.5,ml_only,45,0.47888064406347014,0.3796566964786434,0.669866330169591,,,none,64,,
7,0.5,mlp_concat_ub,45,0.27671885156720355,0.1974469036196683,0.38707900159668696,,,direct_ub,64,,
7,0.5,pca_regression_ub,45,0.6277700525947587,0.4918797589566279,0.8781353486199512,,64.0,pca_mlp,64,,
7,0.5,ml_only,46,0.36452566945824216,0.2822132649292463,0.6459415255843226,,,none,64,,
7,0.5,mlp_concat_ub,46,0.19994932322922201,0.15106958701389617,0.3543113193597242,,,direct_ub,64,,
7,0.5,pca_regression_ub,46,0.5069417431368262,0.3942825020092576,0.8983036048760031,,64.0,pca_mlp,64,,
7,0.5,ml_only,47,0.46212488414940966,0.3658307939705441,0.6572502728397037,,,none,64,,
7,0.5,mlp_concat_ub,47,0.23414884054098856,0.1771537502824745,0.3330147209318194,,,direct_ub,64,,
7,0.5,pca_regression_ub,47,0.599862054338849,0.4832030976726084,0.8531449233816322,,64.0,pca_mlp,64,,
7,0.5,ml_only,48,0.480497108716306,0.3859652164824308,0.6687520698799011,,,none,64,,
7,0.5,mlp_concat_ub,48,0.27081896317113635,0.20318569711237675,0.3769236877767711,,,direct_ub,64,,
7,0.5,pca_regression_ub,48,0.6603168158153588,0.5188311127151477,0.9190237138632777,,64.0,pca_mlp,64,,
7,0.5,ml_only,49,0.49705961096268675,0.4085989451079918,0.7086171013756728,,,none,64,,
7,0.5,mlp_concat_ub,49,0.25392499563444104,0.19606301272648716,0.36200003058952096,,,direct_ub,64,,
7,0.5,pca_regression_ub,49,0.6652338363809843,0.5333401215211996,0.9483692951039198,,64.0,pca_mlp,64,,
7,0.5,ml_only,50,0.5636613125184128,0.4596953075106205,0.795214378355515,,,none,64,,
7,0.5,mlp_concat_ub,50,0.2763172339734981,0.22483272711133656,0.3898288432487955,,,direct_ub,64,,
7,0.5,pca_regression_ub,50,0.6561155042368417,0.514876265448341,0.9256489158355562,,64.0,pca_mlp,64,,
7,0.5,ml_only,51,0.4705875309201994,0.38749870054774577,0.6652715904617216,,,none,64,,
7,0.5,mlp_concat_ub,51,0.28715057510149106,0.21769572091855838,0.4059459871922568,,,direct_ub,64,,
7,0.5,pca_regression_ub,51,0.6620088654280053,0.5269144950642594,0.9358847437836875,,64.0,pca_mlp,64,,
7,0.5,ml_only,52,0.43981225216853653,0.3335601618324825,0.6810127470253434,,,none,64,,
7,0.5,mlp_concat_ub,52,0.27861829879248673,0.21580450517126304,0.4314172970322112,,,direct_ub,64,,
7,0.5,pca_regression_ub,52,0.6255478200687341,0.49378581987541537,0.9686088489810373,,64.0,pca_mlp,64,,
7,0.5,ml_only,53,0.5143458973013442,0.4212056122241872,0.6442569932166018,,,none,64,,
7,0.5,mlp_concat_ub,53,0.2850932442076134,0.21980577976875165,0.35710077063558876,,,direct_ub,64,,
7,0.5,pca_regression_ub,53,0.732788191733073,0.6052796293638971,0.9178724269943673,,64.0,pca_mlp,64,,
7,0.5,ml_only,54,0.3614991834507768,0.2817570271989858,0.5553861246709182,,,none,64,,
7,0.5,mlp_concat_ub,54,0.17969026520136547,0.13125981084254779,0.2760655752487053,,,direct_ub,64,,
7,0.5,pca_regression_ub,54,0.5622940831745084,0.43610131527964313,0.8638756215121572,,64.0,pca_mlp,64,,
7,0.5,ml_only,55,0.4417654108308524,0.35935762978456864,0.6498163635921895,,,none,64,,
7,0.5,mlp_concat_ub,55,0.2448217938663629,0.18735194117063791,0.3601214670002089,,,direct_ub,64,,
7,0.5,pca_regression_ub,55,0.6609989576343807,0.5316769347430985,0.9722987098070087,,64.0,pca_mlp,64,,
7,0.5,ml_only,56,0.592385704160374,0.48826693754496625,0.8403737907747061,,,none,64,,
7,0.5,mlp_concat_ub,56,0.24301426046123364,0.19804560225389398,0.34474636008574294,,,direct_ub,64,,
7,0.5,pca_regression_ub,56,0.6677928485044519,0.5358799164112036,0.9473483299961526,,64.0,pca_mlp,64,,
7,0.5,ml_only,57,0.5230577454194086,0.4376780574871334,0.5944295721226674,,,none,64,,
7,0.5,mlp_concat_ub,57,0.275469589966275,0.2073609341751301,0.3130577301080981,,,direct_ub,64,,
7,0.5,pca_regression_ub,57,0.7923174058432211,0.6528663964175909,0.9004300207103896,,64.0,pca_mlp,64,,
7,0.5,ml_only,58,0.5744027454982422,0.4632067147644388,0.7382239187618617,,,none,64,,
7,0.5,mlp_concat_ub,58,0.27197367773561903,0.21411971822230272,0.3495412857121847,,,direct_ub,64,,
7,0.5,pca_regression_ub,58,0.6998905303298254,0.5736838849120051,0.8995011497659744,,64.0,pca_mlp,64,,
7,0.5,ml_only,59,0.41633584810226487,0.31576471815080676,0.6480563287802431,,,none,64,,
7,0.5,mlp_concat_ub,59,0.28232624804689943,0.21672376945623278,0.4394608647358959,,,direct_ub,64,,
7,0.5,pca_regression_ub,59,0.5645737110980716,0.4548363017195188,0.8787990950281651,,64.0,pca_mlp,64,,
7,0.5,ml_only,60,0.49182500837164644,0.3733362853780042,0.6554607904316481,,,none,64,,
7,0.5,mlp_concat_ub,60,0.27161071057485386,0.19819812082872684,0.3619786875671991,,,direct_ub,64,,
7,0.5,pca_regression_ub,60,0.6469560999154254,0.5097651881331415,0.8622057630398193,,64.0,pca_mlp,64,,
7,0.5,ml_only,61,0.4326971129705406,0.32282539588853965,0.6168134523316079,,,none,64,,
7,0.5,mlp_concat_ub,61,0.24016563807452448,0.18347366984244096,0.34235818061087125,,,direct_ub,64,,
7,0.5,pca_regression_ub,61,0.6047466678172815,0.48260362045148864,0.8620715710386762,,64.0,pca_mlp,64,,
7,0.5,ml_only,62,0.42421454701395267,0.3345867306402277,0.5951848829252528,,,none,64,,
7,0.5,mlp_concat_ub,62,0.25908493252435066,0.20436187644850298,0.36350341193540175,,,direct_ub,64,,
7,0.5,pca_regression_ub,62,0.6761662720093442,0.5608560499066224,0.9486802050440991,,64.0,pca_mlp,64,,
7,0.5,ml_only,63,0.4975491032578287,0.3990346367416134,0.7336590413995716,,,none,64,,
7,0.5,mlp_concat_ub,63,0.2310002846515974,0.17790797794078284,0.3406205463758969,,,direct_ub,64,,
7,0.5,pca_regression_ub,63,0.6220421385673269,0.5080516663765913,0.9172297489901343,,64.0,pca_mlp,64,,
7,0.5,ml_only,64,0.42509866933655,0.32583681474224546,0.6176081281586999,,,none,64,,
7,0.5,mlp_concat_ub,64,0.273172268532422,0.20753486879447863,0.39688059644243373,,,direct_ub,64,,
7,0.5,pca_regression_ub,64,0.5994263328516896,0.4908632949852853,0.8708815202347072,,64.0,pca_mlp,64,,
7,0.5,ml_only,65,0.4463393504437937,0.3504360442254821,0.6104055310993611,,,none,64,,
7,0.5,mlp_concat_ub,65,0.2502372293025964,0.19417654275033752,0.3422198573829732,,,direct_ub,64,,
7,0.5,pca_regression_ub,65,0.636302242522993,0.5101395763823492,0.8701953074511016,,64.0,pca_mlp,64,,
7,0.5,ml_only,66,0.5655139078184463,0.4630766379774668,0.8250175202546906,,,none,64,,
7,0.5,mlp_concat_ub,66,0.25337420185541265,0.19557121149279919,0.3696428201344501,,,direct_ub,64,,
7,0.5,pca_regression_ub,66,0.6494734470946015,0.5229352466697983,0.9475045005706154,,64.0,pca_mlp,64,,
7,0.5,ml_only,67,0.5367393041510007,0.4343545795613668,0.824635501193788,,,none,64,,
7,0.5,mlp_concat_ub,67,0.2369634178444135,0.184957267612738,0.3640658422580262,,,direct_ub,64,,
7,0.5,pca_regression_ub,67,0.5824260261970107,0.480779968006209,0.8948276645791504,,64.0,pca_mlp,64,,
7,0.5,ml_only,68,0.49637212067388725,0.3543337664247045,0.6158910541004192,,,none,64,,
7,0.5,mlp_concat_ub,68,0.2838999412211313,0.21192528098395327,0.35225877275368916,,,direct_ub,64,,
7,0.5,pca_regression_ub,68,0.7292931479077611,0.5970121321420607,0.9048959579021605,,64.0,pca_mlp,64,,
7,0.5,ml_only,69,0.2509835361717699,0.1921395870359652,0.4820123722694527,,,none,64,,
7,0.5,mlp_concat_ub,69,0.18513251319200108,0.14412517658518087,0.35554587854244785,,,direct_ub,64,,
7,0.5,pca_regression_ub,69,0.4907434316745866,0.38746823479982107,0.942469810112292,,64.0,pca_mlp,64,,
7,0.5,ml_only,70,0.4227299839926149,0.3499500105215808,0.5143450250415903,,,none,64,,
7,0.5,mlp_concat_ub,70,0.24874760743494187,0.2008522196791986,0.3026567767130424,,,direct_ub,64,,
7,0.5,pca_regression_ub,70,0.6698179760154442,0.5493613424675294,0.8149825105687079,,64.0,pca_mlp,64,,
7,0.5,ml_only,71,0.47528292328300165,0.381172365144115,0.7531112803556432,,,none,64,,
7,0.5,mlp_concat_ub,71,0.21401859497746656,0.1662860401956744,0.3391239411044925,,,direct_ub,64,,
7,0.5,pca_regression_ub,71,0.5886695975788077,0.4603311112262171,0.9327785464638696,,64.0,pca_mlp,64,,
7,0.5,ml_only,72,0.39849980803021756,0.2836380304076418,0.6073112437140779,,,none,64,,
7,0.5,mlp_concat_ub,72,0.2467502633181254,0.1910396874858538,0.3760458757639947,,,direct_ub,64,,
7,0.5,pca_regression_ub,72,0.5899249019864415,0.4603126935001058,0.8990419034182429,,64.0,pca_mlp,64,,
7,0.5,ml_only,73,0.37168466591894056,0.30042379108581235,0.5120989748301117,,,none,64,,
7,0.5,mlp_concat_ub,73,0.2843732346183545,0.21557990354983447,0.39180320112786554,,,direct_ub,64,,
7,0.5,pca_regression_ub,73,0.6896869666136097,0.5364691560057965,0.9502355650946994,,64.0,pca_mlp,64,,
7,0.5,ml_only,74,0.35912677998266324,0.26876253302813385,0.5777781255080031,,,none,64,,
7,0.5,mlp_concat_ub,74,0.31183842446722876,0.24062948682856147,0.5016986490362604,,,direct_ub,64,,
7,0.5,pca_regression_ub,74,0.5856713413214171,0.46176006903521405,0.9422524540464006,,64.0,pca_mlp,64,,
7,0.5,ml_only,75,0.3908401272317163,0.30577397393918065,0.5452148209444531,,,none,64,,
7,0.5,mlp_concat_ub,75,0.2442476487826412,0.19309349569490547,0.3407209977141901,,,direct_ub,64,,
7,0.5,pca_regression_ub,75,0.6509860934959258,0.5131870013237539,0.9081136804366187,,64.0,pca_mlp,64,,
7,0.5,ml_only,76,0.4428610927473371,0.3581127674825079,0.6371512639323195,,,none,64,,
7,0.5,mlp_concat_ub,76,0.32045152975869734,0.2367630673344838,0.4610386881091103,,,direct_ub,64,,
7,0.5,pca_regression_ub,76,0.6803495144356736,0.5250622745949114,0.9788296152846808,,64.0,pca_mlp,64,,
7,0.5,ml_only,77,0.33512997191469807,0.2534649148528461,0.45462149180882494,,,none,64,,
7,0.5,mlp_concat_ub,77,0.20077165250588008,0.15138055238034753,0.272357341402991,,,direct_ub,64,,
7,0.5,pca_regression_ub,77,0.6162759708136659,0.48712466108608854,0.8360108754717827,,64.0,pca_mlp,64,,
7,0.5,ml_only,78,0.3437979543293345,0.26329071345458627,0.5222960227982267,,,none,64,,
7,0.5,mlp_concat_ub,78,0.25229851334554415,0.19409449925301892,0.38329055894280345,,,direct_ub,64,,
7,0.5,pca_regression_ub,78,0.5691018875116509,0.46902944870081686,0.8645765592007105,,64.0,pca_mlp,64,,
7,0.5,ml_only,79,0.3311267747426619,0.2547314889044671,0.49516428663934997,,,none,64,,
7,0.5,mlp_concat_ub,79,0.21992222806921732,0.1611016837433248,0.32886991172085434,,,direct_ub,64,,
7,0.5,pca_regression_ub,79,0.5649813818775928,0.4409237552241039,0.8448685647343054,,64.0,pca_mlp,64,,
7,0.5,ml_only,80,0.4218951419419607,0.33227665439721044,0.5941579922146,,,none,64,,
7,0.5,mlp_concat_ub,80,0.23344703972165265,0.19053035598220264,0.32876516134082534,,,direct_ub,64,,
7,0.5,pca_regression_ub,80,0.604594699572868,0.4649832073173986,0.8514551059969836,,64.0,pca_mlp,64,,
7,0.5,ml_only,81,0.38220813526793507,0.3110137240937132,0.5262269993169374,,,none,64,,
7,0.5,mlp_concat_ub,81,0.22599765011679437,0.17637175732741855,0.31115524317730814,,,direct_ub,64,,
7,0.5,pca_regression_ub,81,0.6473760809712416,0.5017744011962159,0.8913121963776135,,64.0,pca_mlp,64,,
7,0.5,ml_only,82,0.3842054588284966,0.30018591215306445,0.5457041578607612,,,none,64,,
7,0.5,mlp_concat_ub,82,0.24716367219372873,0.20020451335784772,0.351057592985579,,,direct_ub,64,,
7,0.5,pca_regression_ub,82,0.6455071961593444,0.5170594609405046,0.9168426756540121,,64.0,pca_mlp,64,,
7,0.5,ml_only,83,0.37781031464154696,0.28734847607527503,0.6047853651623623,,,none,64,,
7,0.5,mlp_concat_ub,83,0.25301936831692184,0.1942458236005984,0.4050244398591448,,,direct_ub,64,,
7,0.5,pca_regression_ub,83,0.5419884400636568,0.41261912344341345,0.8675958912044796,,64.0,pca_mlp,64,,
7,0.5,ml_only,84,0.461376463831116,0.3829546673264277,0.5947501230259166,,,none,64,,
7,0.5,mlp_concat_ub,84,0.23160232780811804,0.1724685351541697,0.2985534021678829,,,direct_ub,64,,
7,0.5,pca_regression_ub,84,0.648898179948605,0.5437639456704426,0.8364801904957906,,64.0,pca_mlp,64,,
7,0.5,ml_only,85,0.4537652254656114,0.3603018351659043,0.6890316541460352,,,none,64,,
7,0.5,mlp_concat_ub,85,0.24947346218144809,0.19472006687957377,0.37881949225183326,,,direct_ub,64,,
7,0.5,pca_regression_ub,85,0.6115946780532334,0.47426671265351505,0.9286919072600193,,64.0,pca_mlp,64,,
7,0.5,ml_only,86,0.4411552356437229,0.35028226441796184,0.6216359901641518,,,none,64,,
7,0.5,mlp_concat_ub,86,0.3294134565990152,0.24217272207426999,0.46417959874718845,,,direct_ub,64,,
7,0.5,pca_regression_ub,86,0.6200275685437282,0.5166853090265221,0.8736866761613741,,64.0,pca_mlp,64,,
7,0.5,ml_only,87,0.43522593532998094,0.3550773293805981,0.6170552473103927,,,none,64,,
7,0.5,mlp_concat_ub,87,0.2330218131348925,0.1811428488192946,0.3303739985615749,,,direct_ub,64,,
7,0.5,pca_regression_ub,87,0.6474279713397748,0.5250676714659652,0.917911352566426,,64.0,pca_mlp,64,,
7,0.5,ml_only,88,0.48820157799273556,0.3861344971554125,0.6559699433163777,,,none,64,,
7,0.5,mlp_concat_ub,88,0.30648941657384304,0.22584191679677212,0.41181318184925053,,,direct_ub,64,,
7,0.5,pca_regression_ub,88,0.681240731118013,0.5270881198280167,0.9153461683053801,,64.0,pca_mlp,64,,
7,0.5,ml_only,89,0.45641485690825667,0.35211033252526286,0.6368321860699598,,,none,64,,
7,0.5,mlp_concat_ub,89,0.23631251535144293,0.1852387115758063,0.32972505927255663,,,direct_ub,64,,
7,0.5,pca_regression_ub,89,0.6684241167997114,0.5456165101140273,0.9326470974388252,,64.0,pca_mlp,64,,
7,0.5,ml_only,90,0.5148900128203657,0.41960181530367324,0.692612121253535,,,none,64,,
7,0.5,mlp_concat_ub,90,0.2830805142020787,0.2129053336065174,0.3807900533029878,,,direct_ub,64,,
7,0.5,pca_regression_ub,90,0.6417548607967417,0.49727889710017487,0.8632662984206504,,64.0,pca_mlp,64,,
7,0.5,ml_only,91,0.5535402410439614,0.4563397162850618,0.7282363044915366,,,none,64,,
7,0.5,mlp_concat_ub,91,0.30688085354338823,0.23767666192134054,0.4037317653404298,,,direct_ub,64,,
7,0.5,pca_regression_ub,91,0.6853056638661373,0.5760911539331816,0.90158660038839,,64.0,pca_mlp,64,,
7,0.5,ml_only,92,0.3711009820594216,0.2834890734770324,0.5646634678614844,,,none,64,,
7,0.5,mlp_concat_ub,92,0.25002897493539644,0.17723196225931637,0.3804415371508411,,,direct_ub,64,,
7,0.5,pca_regression_ub,92,0.5887033960007357,0.4619592248328617,0.8957650806603911,,64.0,pca_mlp,64,,
7,0.5,ml_only,93,0.5193674609837009,0.42137792265046914,0.7551426944534633,,,none,64,,
7,0.5,mlp_concat_ub,93,0.30042896245800005,0.24155279163766477,0.43681353424163044,,,direct_ub,64,,
7,0.5,pca_regression_ub,93,0.5949415773528665,0.46223136010539845,0.8650248995455189,,64.0,pca_mlp,64,,
7,0.5,ml_only,94,0.35579181305134866,0.27715510773575647,0.576984859176773,,,none,64,,
7,0.5,mlp_concat_ub,94,0.22203844493696753,0.1701518882815486,0.360078046161496,,,direct_ub,64,,
7,0.5,pca_regression_ub,94,0.5480238034450203,0.42519275472145646,0.8887260062125422,,64.0,pca_mlp,64,,
7,0.5,ml_only,95,0.5661503870193423,0.439674105714161,0.7436428644420545,,,none,64,,
7,0.5,mlp_concat_ub,95,0.28550638565033026,0.204100884941613,0.375014821696582,,,direct_ub,64,,
7,0.5,pca_regression_ub,95,0.6960700847558168,0.5426467117563871,0.914293381314168,,64.0,pca_mlp,64,,
7,0.5,ml_only,96,0.3474345794237853,0.27162702679271106,0.4653146782923133,,,none,64,,
7,0.5,mlp_concat_ub,96,0.20729134569604057,0.15816731971118486,0.27762264192385244,,,direct_ub,64,,
7,0.5,pca_regression_ub,96,0.6346349493898242,0.5217348589900571,0.8499584520289925,,64.0,pca_mlp,64,,
7,0.5,ml_only,97,0.3390805726527539,0.274511461469787,0.5202340441625901,,,none,64,,
7,0.5,mlp_concat_ub,97,0.20069941361968405,0.15871913810781352,0.30792288331821854,,,direct_ub,64,,
7,0.5,pca_regression_ub,97,0.565690847249061,0.4514589593010002,0.8679106411428639,,64.0,pca_mlp,64,,
7,0.5,ml_only,98,0.38513925642243285,0.3095387915731672,0.5382735961027297,,,none,64,,
7,0.5,mlp_concat_ub,98,0.22458339291624332,0.1761423334600971,0.31387948258742443,,,direct_ub,64,,
7,0.5,pca_regression_ub,98,0.6440425154203531,0.5169429774355476,0.9001187883016563,,64.0,pca_mlp,64,,
7,0.5,ml_only,99,0.5059408984995715,0.3899747427755379,0.6510469256698908,,,none,64,,
7,0.5,mlp_concat_ub,99,0.306005829255927,0.24332668253821638,0.3937696180817957,,,direct_ub,64,,
7,0.5,pca_regression_ub,99,0.6954502090620839,0.5338630617989482,0.8949083221164735,,64.0,pca_mlp,64,,
7,0.5,ridge_prior_csgm,0,0.6437871996732762,0.4916408585198893,0.9263170184072688,,0.001,csgm_m2,64,0.6180102559620657,0.6131104664976696
7,0.5,ridge_prior_csgm,1,0.6281454408393058,0.49600851423861136,0.9180062194619902,,0.001,csgm_m2,64,0.6180102559620657,0.6131104664976696
7,0.5,ridge_prior_csgm,2,0.6935723034804511,0.5423713642525019,0.9507555400666701,,0.001,csgm_m2,64,0.6180102559620657,0.6131104664976696
7,0.5,ridge_prior_csgm,3,0.6774756222538112,0.5386355909676366,0.9225213052158355,,0.001,csgm_m2,64,0.6180102559620657,0.6131104664976696
7,0.5,ridge_prior_csgm,4,0.5508260731583311,0.44239384039343876,0.7915157708707817,,0.001,csgm_m2,64,0.6180102559620657,0.6131104664976696
7,0.5,ridge_prior_csgm,5,0.6456615807923359,0.49474403415281876,0.8923715918057518,,0.001,csgm_m2,64,0.6180102559620657,0.6131104664976696
7,0.5,ridge_prior_csgm,6,0.6830540635809857,0.5544070712742186,0.9082368548174883,,0.001,csgm_m2,64,0.6180102559620657,0.6131104664976696
7,0.5,ridge_prior_csgm,7,0.5272883667469233,0.3969854459804002,0.8248441778122572,,0.001,csgm_m2,64,0.6180102559620657,0.6131104664976696
7,0.5,ridge_prior_csgm,8,0.6816676207066827,0.5562706280512247,0.8256751665977323,,0.001,csgm_m2,64,0.6180102559620657,0.6131104664976696
7,0.5,ridge_prior_csgm,9,0.5663479960481959,0.4710534582282238,0.9579416398148972,,0.001,csgm_m2,64,0.6180102559620657,0.6131104664976696
7,0.5,ridge_prior_csgm,10,0.6475088861270918,0.5139695977838361,0.8553191041756142,,0.001,csgm_m2,64,0.6180102559620657,0.6131104664976696
7,0.5,ridge_prior_csgm,11,0.6244518613236663,0.4939648619337237,0.9665320682364882,,0.001,csgm_m2,64,0.6180102559620657,0.6131104664976696
7,0.5,ridge_prior_csgm,12,0.7070413004654192,0.5598599887600159,0.9723598301127725,,0.001,csgm_m2,64,0.6180102559620657,0.6131104664976696
7,0.5,ridge_prior_csgm,13,0.5875452733826731,0.45863886760182837,0.8550819522363878,,0.001,csgm_m2,64,0.6180102559620657,0.6131104664976696
7,0.5,ridge_prior_csgm,14,0.6387627205816413,0.524692730006763,0.8877735668867984,,0.001,csgm_m2,64,0.6180102559620657,0.6131104664976696
7,0.5,ridge_prior_csgm,15,0.5973912441414405,0.4719330734839211,0.8904977188203782,,0.001,csgm_m2,64,0.6180102559620657,0.6131104664976696
7,0.5,ridge_prior_csgm,16,0.595092072217851,0.445472948636553,0.828002879752139,,0.001,csgm_m2,64,0.6180102559620657,0.6131104664976696
7,0.5,ridge_prior_csgm,17,0.5633182744417331,0.44930276078375764,0.9213761396836115,,0.001,csgm_m2,64,0.6180102559620657,0.6131104664976696
7,0.5,ridge_prior_csgm,18,0.7401989401881734,0.6246924349755576,0.8516183400816335,,0.001,csgm_m2,64,0.6180102559620657,0.6131104664976696
7,0.5,ridge_prior_csgm,19,0.5370584789994749,0.42159567863296765,0.7754203238721651,,0.001,csgm_m2,64,0.6180102559620657,0.6131104664976696
7,0.5,ridge_prior_csgm,20,0.717435797503395,0.5623105041366456,0.8968873884983709,,0.001,csgm_m2,64,0.6180102559620657,0.6131104664976696
7,0.5,ridge_prior_csgm,21,0.5592474306488595,0.4317086412677191,0.9162994075079851,,0.001,csgm_m2,64,0.6180102559620657,0.6131104664976696
7,0.5,ridge_prior_csgm,22,0.6671321266856243,0.533161440444361,1.0108764242452848,,0.001,csgm_m2,64,0.6180102559620657,0.6131104664976696
7,0.5,ridge_prior_csgm,23,0.5201132429562632,0.4289186231442361,0.8470378525514017,,0.001,csgm_m2,64,0.6180102559620657,0.6131104664976696
7,0.5,ridge_prior_csgm,24,0.6266632435403737,0.5143646314895266,0.9786351224669696,,0.001,csgm_m2,64,0.6180102559620657,0.6131104664976696
7,0.5,ridge_prior_csgm,25,0.649461757420712,0.5428202485983277,0.8958021637416684,,0.001,csgm_m2,64,0.6180102559620657,0.6131104664976696
7,0.5,ridge_prior_csgm,26,0.5184788744542854,0.4210694444386336,0.8864516224637771,,0.001,csgm_m2,64,0.6180102559620657,0.6131104664976696
7,0.5,ridge_prior_csgm,27,0.6103464471488617,0.490497110324981,0.8669652334554467,,0.001,csgm_m2,64,0.6180102559620657,0.6131104664976696
7,0.5,ridge_prior_csgm,28,0.6799570359817537,0.5512967741575856,0.9063747464171499,,0.001,csgm_m2,64,0.6180102559620657,0.6131104664976696
7,0.5,ridge_prior_csgm,29,0.6512956627950404,0.5100322796455709,0.9012678739070293,,0.001,csgm_m2,64,0.6180102559620657,0.6131104664976696
7,0.5,ridge_prior_csgm,30,0.6773892812309963,0.539586876300403,0.8497123766675805,,0.001,csgm_m2,64,0.6180102559620657,0.6131104664976696
