seed,measurement_ratio,method,sample_id,rmse,mae,relative_l2,support_f1,m
7,0.5,ml_only_torch,68,0.4865838616823028,0.35244219941458754,0.6037459297127916,,64
7,0.5,hybrid_lfista_frozen,68,0.36728604960658573,0.28609389556051446,0.4557230006017926,0.08955223880588327,64
7,0.5,hybrid_lfista_joint,68,0.3665361793550472,0.2862247603894931,0.4547925728835081,0.08955223880588327,64
7,0.5,ml_only_torch,69,0.2521744864923935,0.19807817659402455,0.4842995852000489,,64
7,0.5,hybrid_lfista_frozen,69,0.17593494627202944,0.14249523266150266,0.3378820065697124,0.09022556390968692,64
7,0.5,hybrid_lfista_joint,69,0.17530002058937907,0.14205972135275136,0.33666263561344517,0.09022556390968692,64
7,0.5,ml_only_torch,70,0.5017406971605572,0.42379981463236027,0.6104791266709395,,64
7,0.5,hybrid_lfista_frozen,70,0.3460519917454649,0.2892980864091885,0.4210491971232465,0.08955223880588327,64
7,0.5,hybrid_lfista_joint,70,0.3446234748504016,0.28811163879095036,0.4193110886710755,0.09022556390968692,64
7,0.5,ml_only_torch,71,0.48018681184090034,0.3832537800601432,0.7608817547607618,,64
7,0.5,hybrid_lfista_frozen,71,0.3288248371954291,0.2608804276829939,0.5210405887137884,0.09022556390968692,64
7,0.5,hybrid_lfista_joint,71,0.3276260698855772,0.2599370141672333,0.5191410776239834,0.09022556390968692,64
7,0.5,ml_only_torch,72,0.41707845483122385,0.30460460395682165,0.6356249865763783,,64
7,0.5,hybrid_lfista_frozen,72,0.322934236912518,0.2483930485220995,0.4921497805146405,0.08955223880588327,64
7,0.5,hybrid_lfista_joint,72,0.3218938172122608,0.2477414720094899,0.49056418732384044,0.09022556390968692,64
7,0.5,ml_only_torch,73,0.434279157012227,0.36894193222504623,0.5983402908113182,,64
7,0.5,hybrid_lfista_frozen,73,0.30617575180922396,0.24364762614644936,0.4218422307837058,0.08955223880588327,64
7,0.5,hybrid_lfista_joint,73,0.30499254548374244,0.24197326029240598,0.42021203507790894,0.08955223880588327,64
7,0.5,ml_only_torch,74,0.36969205348052,0.2692435059897678,0.5947759776797787,,64
7,0.5,hybrid_lfista_frozen,74,0.2738290478455115,0.20742640257716433,0.4405475803877912,0.09022556390968692,64
7,0.5,hybrid_lfista_joint,74,0.2733968138150482,0.2071978991710583,0.43985218427192957,0.09022556390968692,64
7,0.5,ml_only_torch,75,0.3797681269019183,0.30904466166384065,0.5297695832201065,,64
7,0.5,hybrid_lfista_frozen,75,0.2558786466936597,0.20163119856320322,0.3569460268287202,0.09090909090900273,64
7,0.5,hybrid_lfista_joint,75,0.2550863476564925,0.20087927328009159,0.3558407841793965,0.08955223880588327,64
7,0.5,ml_only_torch,76,0.4883054956235398,0.3899964592671881,0.7025328456639566,,64
7,0.5,hybrid_lfista_frozen,76,0.41465522526573806,0.3242583735331047,0.5965710359318854,0.07575757575748783,64
7,0.5,hybrid_lfista_joint,76,0.41400037718781924,0.3238188656172335,0.5956288956369652,0.07518796992472476,64
7,0.5,ml_only_torch,77,0.3423621180466619,0.2610421733731735,0.4644322796792984,,64
7,0.5,hybrid_lfista_frozen,77,0.26262118417389413,0.2054953230185096,0.3562594949285095,0.09090909090900273,64
7,0.5,hybrid_lfista_joint,77,0.2619354660728057,0.20471827630513006,0.35532928213883863,0.09022556390968692,64
7,0.5,ml_only_torch,78,0.38346143308510894,0.2919871417816644,0.5825525686665548,,64
7,0.5,hybrid_lfista_frozen,78,0.2350577024084597,0.19175883099564103,0.35709841070904924,0.08955223880588327,64
7,0.5,hybrid_lfista_joint,78,0.23407679691261896,0.19112585909209898,0.3556082242993658,0.08955223880588327,64
7,0.5,ml_only_torch,79,0.3172139356120017,0.2422501779331373,0.47435914012525315,,64
7,0.5,hybrid_lfista_frozen,79,0.2524081750509021,0.20091260249249748,0.3774491327019754,0.09022556390968692,64
7,0.5,hybrid_lfista_joint,79,0.2520112346864532,0.20082663014112617,0.3768555513084035,0.09022556390968692,64
7,0.5,ml_only_torch,80,0.39967901657662697,0.3189146041070333,0.5628708615282969,,64
7,0.5,hybrid_lfista_frozen,80,0.33883338833176074,0.26278806561472956,0.477181521407905,0.08955223880588327,64
7,0.5,hybrid_lfista_joint,80,0.33824641561392815,0.262503196128962,0.4763548834667643,0.09022556390968692,64
7,0.5,ml_only_torch,81,0.4039254929961105,0.32553827053292556,0.5561276187330544,,64
7,0.5,hybrid_lfista_frozen,81,0.289223604549633,0.2311462630110382,0.39820520682294935,0.09022556390968692,64
7,0.5,hybrid_lfista_joint,81,0.28865748407726427,0.23069288639569147,0.3974257679519855,0.08955223880588327,64
7,0.5,ml_only_torch,82,0.3900290243558175,0.2995535725591477,0.5539756278485216,,64
7,0.5,hybrid_lfista_frozen,82,0.2931094548380122,0.23353754892376094,0.4163164383481703,0.08955223880588327,64
7,0.5,hybrid_lfista_joint,82,0.29226883092191785,0.232843786801806,0.41512246268835373,0.08955223880588327,64
7,0.5,ml_only_torch,83,0.39053672944286216,0.3014582604998649,0.625157359055974,,64
7,0.5,hybrid_lfista_frozen,83,0.2978610808209994,0.23340470247275674,0.476805464411146,0.09022556390968692,64
7,0.5,hybrid_lfista_joint,83,0.2974470154741221,0.23330457406190702,0.47614264327496336,0.07575757575748783,64
7,0.5,ml_only_torch,84,0.48956626903018363,0.40886629141726105,0.631088973020569,,64
7,0.5,hybrid_lfista_frozen,84,0.36303847977814896,0.3080499956505729,0.4679848181207418,0.08955223880588327,64
7,0.5,hybrid_lfista_joint,84,0.36184077582647733,0.30668877731919897,0.466440884633779,0.09160305343502569,64
7,0.5,ml_only_torch,85,0.4586360387420817,0.36156386079769715,0.6964278677397038,,64
7,0.5,hybrid_lfista_frozen,85,0.3443226028327573,0.28586522828568595,0.5228456463279667,0.08955223880588327,64
7,0.5,hybrid_lfista_joint,85,0.3434490966948236,0.285203167685679,0.5215192481261001,0.08955223880588327,64
7,0.5,ml_only_torch,86,0.455712908531862,0.35797118443093046,0.642149343898012,,64
7,0.5,hybrid_lfista_frozen,86,0.317408658363039,0.2516944807699101,0.44726352468710695,0.09022556390968692,64
7,0.5,hybrid_lfista_joint,86,0.31635343065767624,0.25095660964213257,0.4457765934065234,0.08955223880588327,64
7,0.5,ml_only_torch,87,0.45240879226202146,0.3653261712126545,0.6414167827176531,,64
7,0.5,hybrid_lfista_frozen,87,0.3332765741413156,0.27436854049012876,0.4725133366043767,0.09090909090900273,64
7,0.5,hybrid_lfista_joint,87,0.3326192363667786,0.27393764378650926,0.4715813753169,0.09022556390968692,64
7,0.5,ml_only_torch,88,0.46204404466310817,0.359619706702837,0.6208234865472698,,64
7,0.5,hybrid_lfista_frozen,88,0.34900877372643657,0.2701888456896947,0.4689441325846262,0.08955223880588327,64
7,0.5,hybrid_lfista_joint,88,0.3480225496745774,0.26952391899378886,0.46761899689363723,0.08955223880588327,64
7,0.5,ml_only_torch,89,0.4582338632378025,0.34950839802047073,0.6393702317969696,,64
7,0.5,hybrid_lfista_frozen,89,0.34206920883161146,0.2678969089886214,0.47728657108820766,0.09022556390968692,64
7,0.5,hybrid_lfista_joint,89,0.3412784856776416,0.26727875314792593,0.4761832810723439,0.08955223880588327,64
7,0.5,ml_only_torch,90,0.45114831742265715,0.35295000574543783,0.606869011536031,,64
7,0.5,hybrid_lfista_frozen,90,0.32018290934490096,0.25564274025165584,0.4306989036663806,0.09022556390968692,64
7,0.5,hybrid_lfista_joint,90,0.3187374181253281,0.2541431263882398,0.42875447919724446,0.09022556390968692,64
7,0.5,ml_only_torch,91,0.5269342787423964,0.4330191833719487,0.6932335599261347,,64
7,0.5,hybrid_lfista_frozen,91,0.38642480205559104,0.3149757641661568,0.5083796062994599,0.08955223880588327,64
7,0.5,hybrid_lfista_joint,91,0.38558747801709103,0.31410822435311325,0.5072780246650168,0.08955223880588327,64
7,0.5,ml_only_torch,92,0.3505809444912946,0.2704145685405824,0.5334403880691188,,64
7,0.5,hybrid_lfista_frozen,92,0.2594693835788938,0.2013999795085805,0.3948059666198347,0.08955223880588327,64
7,0.5,hybrid_lfista_joint,92,0.2589618361153162,0.20131874224856108,0.39403368757789403,0.08955223880588327,64
7,0.5,ml_only_torch,93,0.4651930458912282,0.37928202964504887,0.6763749300927804,,64
7,0.5,hybrid_lfista_frozen,93,0.3484174955266688,0.28718976703359245,0.5065872356893629,0.09090909090900273,64
7,0.5,hybrid_lfista_joint,93,0.3473392723547021,0.2863712684339613,0.50501953572264,0.09022556390968692,64
7,0.5,ml_only_torch,94,0.352586050067506,0.2723316784166032,0.5717860978901561,,64
7,0.5,hybrid_lfista_frozen,94,0.2276241141749509,0.1854808890697905,0.36913628319917835,0.09022556390968692,64
7,0.5,hybrid_lfista_joint,94,0.22643002872070225,0.18427656552647526,0.36719984396029887,0.09022556390968692,64
7,0.5,ml_only_torch,95,0.5005681255680781,0.3847292412192893,0.65750006231669,,64
7,0.5,hybrid_lfista_frozen,95,0.3547809370873342,0.28507107819359356,0.4660074749645061,0.09022556390968692,64
7,0.5,hybrid_lfista_joint,95,0.35386413774664843,0.2841138722343598,0.46480325201693284,0.09022556390968692,64
7,0.5,ml_only_torch,96,0.37931661231593833,0.295219226635634,0.5080138762337532,,64
7,0.5,hybrid_lfista_frozen,96,0.24175681020878073,0.19173388338249747,0.3237817967164998,0.08955223880588327,64
7,0.5,hybrid_lfista_joint,96,0.24085700335299196,0.19128004712702346,0.3225766969295961,0.08955223880588327,64
7,0.5,ml_only_torch,97,0.33566094705642385,0.2697665837018184,0.5149874868632943,,64
7,0.5,hybrid_lfista_frozen,97,0.25359560766183026,0.1931925591066113,0.38907881841667646,0.09022556390968692,64
7,0.5,hybrid_lfista_joint,97,0.2529828660006256,0.192609336005305,0.38813872010924005,0.07575757575748783,64
7,0.5,ml_only_torch,98,0.3515144734663829,0.27733980967232996,0.4912793400301292,,64
7,0.5,hybrid_lfista_frozen,98,0.26967262194082503,0.21275906163778213,0.3768965369329328,0.09090909090900273,64
7,0.5,hybrid_lfista_joint,98,0.2689819937223898,0.2121029790579288,0.3759313096066917,0.08955223880588327,64
7,0.5,ml_only_torch,99,0.5123873872662893,0.40768152171782807,0.6593422951594572,,64
7,0.5,hybrid_lfista_frozen,99,0.3744384808904859,0.3066454014600154,0.48182904872724286,0.08955223880588327,64
7,0.5,hybrid_lfista_joint,99,0.3733286365712068,0.3055911831300605,0.4804008962806197,0.08955223880588327,64
