seed,measurement_ratio,method,rmse_mean,mae_mean,relative_l2_mean,support_f1_mean,n_test_samples
41,0.4,cs_only,0.5656759172133113,0.45213567220098855,0.8148771673752639,0.0902100759135295,300
41,0.4,hybrid,0.31480906643267825,0.24910988803236356,0.4540100020570525,0.09365442600914342,300
41,0.4,ml_only,0.38871214779519064,0.3010368900837484,0.5603939249948292,,300
41,0.4,weighted_hybrid,0.3229269542168417,0.2560820610429834,0.46585811724168413,0.09284949641140205,300
41,0.5,cs_only,0.520512619864042,0.41580094017994895,0.7495408629421784,0.08978570828672548,300
41,0.5,hybrid,0.29120225915155273,0.2317869562482816,0.42012229315971206,0.09200304189468939,300
41,0.5,ml_only,0.38871214779519064,0.3010368900837484,0.5603939249948292,,300
41,0.5,weighted_hybrid,0.30161463688917095,0.2401816520055939,0.43538462115980875,0.09281192205804008,300
41,0.6,cs_only,0.46950829572213687,0.37512141213234995,0.6763714595565457,0.09033572757549307,300
41,0.6,hybrid,0.2609230119696565,0.20877406069082766,0.37651412275572,0.09140250700646306,300
41,0.6,ml_only,0.38871214779519064,0.3010368900837484,0.5603939249948292,,300
41,0.6,weighted_hybrid,0.2741114953152595,0.21925844501031136,0.3956800256565211,0.09214125472750778,300
43,0.2,cs_only,0.6447869152701162,0.5163410121498879,0.908256446023185,0.08972634432275749,300
43,0.2,hybrid,0.3403859536536756,0.26644354686637217,0.4801883345103054,0.09304248673709288,300
43,0.2,ml_only,0.3710320427239479,0.28560758825890453,0.5231842671832083,,300
43,0.2,weighted_hybrid,0.343427112011945,0.2692068413978833,0.48446707329825417,0.09444363191311772,300
43,0.3,cs_only,0.6123604062569648,0.4908183488916484,0.862637946187514,0.09067886671215356,300
43,0.3,hybrid,0.3229457664188365,0.25479806490241175,0.4556932175655484,0.09467323787348893,300
43,0.3,ml_only,0.3710320427239479,0.28560758825890453,0.5231842671832083,,300
43,0.3,weighted_hybrid,0.3297634822630377,0.2602608490358414,0.46533393135535145,0.09488118537546088,300
43,0.4,cs_only,0.5670421868201428,0.4540383592531158,0.7992584871144334,0.09013238237167108,300
43,0.4,hybrid,0.30144118517914115,0.2382135843123634,0.4251842518026732,0.09344692096459548,300
43,0.4,ml_only,0.3710320427239479,0.28560758825890453,0.5231842671832083,,300
43,0.4,weighted_hybrid,0.3110184091413569,0.24566906379680187,0.43872103452311173,0.09385075920773578,300
43,0.5,cs_only,0.5241140261765727,0.42013908269960415,0.7390831532993365,0.09042970464586013,300
43,0.5,hybrid,0.2771906290015069,0.22038624807702192,0.39099358508533455,0.09276823955405883,300
43,0.5,ml_only,0.3710320427239479,0.28560758825890453,0.5231842671832083,,300
43,0.5,weighted_hybrid,0.2894573886707092,0.23068796919408815,0.40830294940634654,0.09286059061792895,300
43,0.6,cs_only,0.4751001890050938,0.3809093587599957,0.6698106201215446,0.09043169003756375,300
43,0.6,hybrid,0.25056174812180676,0.19999792396412233,0.35354922815802853,0.09225035414047106,300
43,0.6,ml_only,0.3710320427239479,0.28560758825890453,0.5231842671832083,,300
43,0.6,weighted_hybrid,0.26454639686713743,0.21131446442552973,0.3732195104021387,0.09311135536677353,300
47,0.2,cs_only,0.6367610093402808,0.5087797614531945,0.9080236364810671,0.08960359113894181,300
