seed,measurement_ratio,method,sample_id,rmse,mae,relative_l2,support_f1,lambda,cs_engine,m
23,0.2,pca_regression_ub,11,0.07505882221358935,0.05325082712801789,0.5643571042618042,,8.0,pca_mlp,13
23,0.2,ae_regression_ub,11,0.01739814427878979,0.014369267546867133,0.13081428718354177,,32.0,ae_mlp,13
23,0.2,ml_only,12,0.024724667626883922,0.018626742308134603,0.18645711630865433,,,none,13
23,0.2,mlp_concat_ub,12,0.24294453742453426,0.19330415155694808,1.8321272728400135,,,direct_ub,13
23,0.2,pca_regression_ub,12,0.13984197495010872,0.08870629942441358,1.0545958304310095,,8.0,pca_mlp,13
23,0.2,ae_regression_ub,12,0.02012500678087834,0.015088630552418832,0.15176951159394067,,32.0,ae_mlp,13
23,0.2,ml_only,13,0.021985969132522265,0.018124804286194836,0.16348973356723848,,,none,13
23,0.2,mlp_concat_ub,13,0.22763050152173284,0.18523370636669234,1.6926818108970747,,,direct_ub,13
23,0.2,pca_regression_ub,13,0.08771728936629171,0.07667404330437685,0.6522740108154689,,8.0,pca_mlp,13
23,0.2,ae_regression_ub,13,0.02037033973830341,0.017638497396183908,0.15147576149204267,,32.0,ae_mlp,13
23,0.2,ml_only,14,0.03018406132026223,0.024775063464932898,0.21769074453275145,,,none,13
23,0.2,mlp_concat_ub,14,0.22911432719109623,0.18675604781456714,1.6523975332593464,,,direct_ub,13
23,0.2,pca_regression_ub,14,0.1384338095714935,0.10297688040262207,0.9983997433073644,,8.0,pca_mlp,13
23,0.2,ae_regression_ub,14,0.01789841901853683,0.014827133761822878,0.1290853513966619,,32.0,ae_mlp,13
23,0.2,ml_only,15,0.02472225550310964,0.019962636149712366,0.19015338237981194,,,none,13
23,0.2,mlp_concat_ub,15,0.23054923762523694,0.18782974515645834,1.7732895501388015,,,direct_ub,13
23,0.2,pca_regression_ub,15,0.1072525956641236,0.09564049947333939,0.8249426850224963,,8.0,pca_mlp,13
23,0.2,ae_regression_ub,15,0.024302597165029683,0.021192676657087208,0.1869255437054743,,32.0,ae_mlp,13
23,0.2,ml_only,16,0.03551557139714914,0.029265405362133276,0.3647956103151202,,,none,13
23,0.2,mlp_concat_ub,16,0.33451422573945483,0.26640099492403346,3.4359385570102274,,,direct_ub,13
23,0.2,pca_regression_ub,16,0.1341038628584314,0.11083043490324405,1.3774380806100035,,8.0,pca_mlp,13
23,0.2,ae_regression_ub,16,0.02982709992375659,0.025572075539481043,0.30636688901731335,,32.0,ae_mlp,13
23,0.2,ml_only,17,0.022799537228653563,0.01833927479231516,0.30447318993441336,,,none,13
23,0.2,mlp_concat_ub,17,0.29136665836736514,0.23074866927010035,3.8910147615693997,,,direct_ub,13
23,0.2,pca_regression_ub,17,0.12326638647424794,0.1047528432462707,1.6461434951554466,,8.0,pca_mlp,13
23,0.2,ae_regression_ub,17,0.02217266780646116,0.01868198907776147,0.29610175104365416,,32.0,ae_mlp,13
23,0.2,ml_only,18,0.026744214297517433,0.021959590135422015,0.2979336280111642,,,none,13
23,0.2,mlp_concat_ub,18,0.3067247689660146,0.2474096179266638,3.4169492587192463,,,direct_ub,13
23,0.2,pca_regression_ub,18,0.13863548088572947,0.09859664745201396,1.5444152268549498,,8.0,pca_mlp,13
23,0.2,ae_regression_ub,18,0.017068173621851913,0.013698065426034628,0.19014142027551847,,32.0,ae_mlp,13
23,0.2,ml_only,19,0.03382821263172782,0.027616703123700244,0.4011734182348049,,,none,13
23,0.2,mlp_concat_ub,19,0.2936317745614133,0.22172513294089446,3.482219530353507,,,direct_ub,13
23,0.2,pca_regression_ub,19,0.111023204863761,0.09266716033589215,1.316639430036097,,8.0,pca_mlp,13
23,0.2,ae_regression_ub,19,0.027702629891366605,0.021546784695841967,0.3285292914704487,,32.0,ae_mlp,13
23,0.2,ml_only,20,0.02596267633255112,0.02334470904755817,0.3859864252147041,,,none,13
23,0.2,mlp_concat_ub,20,0.20979475883865145,0.17935601842383647,3.1190131539476402,,,direct_ub,13
23,0.2,pca_regression_ub,20,0.11669945681915678,0.09726032764960577,1.734967750826555,,8.0,pca_mlp,13
23,0.2,ae_regression_ub,20,0.02282830487110455,0.020484092059993145,0.33938780725242906,,32.0,ae_mlp,13
23,0.2,ml_only,21,0.02099403960429544,0.016073134462155775,0.2586944107159838,,,none,13
23,0.2,mlp_concat_ub,21,0.18237793228956312,0.14680991539994553,2.2473117423097047,,,direct_ub,13
23,0.2,pca_regression_ub,21,0.16903594130750055,0.1273218334068309,2.0829080086815916,,8.0,pca_mlp,13
23,0.2,ae_regression_ub,21,0.02189514098075407,0.020022255232307613,0.26979803317131307,,32.0,ae_mlp,13
23,0.2,ml_only,22,0.023711117173087135,0.020086367915178736,0.26611527661146867,,,none,13
23,0.2,mlp_concat_ub,22,0.20383008489878326,0.16334714326186525,2.287631537081077,,,direct_ub,13
